Time_s,R0,R1,C1,R2,C2
10477.19307,0.0016782702556006584,0.004956540511201316,16354.459488798682,0.002778270255600658,402.74297443993413
10478.19308,0.0016783385421801638,0.004956677084360327,16354.322915639672,0.0027783385421801636,402.7361457819836
10479.19431,0.0016784069120684632,0.004956813824136926,16354.186175863073,0.002778406912068463,402.7293087931537
10480.19434,0.0016784752000136864,0.004956950400027373,16354.049599972626,0.0027784752000136865,402.72247999863134
10481.19437,0.0016785434879589096,0.004957086975917819,16353.91302408218,0.0027785434879589095,402.715651204109
10482.20436,0.0016786124560316637,0.004957224912063327,16353.775087936672,0.0027786124560316636,402.7087543968336
10483.20562,0.00167868082796854,0.004957361655937079,16353.63834406292,0.0027786808279685396,402.70191720314597
10484.20708,0.0016787492135625956,0.0049574984271251905,16353.50157287481,0.002778749213562595,402.69507864374043
10485.20815,0.0016788175725251514,0.004957635145050303,16353.364854949697,0.0027788175725251513,402.6882427474849
10486.21765,0.001678886507137816,0.004957773014275631,16353.226985724368,0.0027788865071378156,402.6813492862184
10487.21805,0.0016789548203488209,0.004957909640697642,16353.090359302358,0.0027789548203488207,402.6745179651179
10488.21817,0.0016790231144397751,0.00495804622887955,16352.95377112045,0.0027790231144397748,402.6676885560225
10489.22796,0.0016790920688553497,0.0049581841377107,16352.8158622893,0.0027790920688553497,402.66079311446504
10490.22818,0.0016791603697748933,0.004958320739549786,16352.679260450213,0.002779160369774893,402.65396302251065
10491.22822,0.0016792286584029756,0.004958457316805952,16352.542683194048,0.0027792286584029757,402.64713415970243
10492.23769,0.0016792975909670632,0.004958595181934126,16352.404818065874,0.002779297590967063,402.64024090329366
10493.23933,0.0016793659888525803,0.004958731977705161,16352.26802229484,0.0027793659888525803,402.63340111474196
10494.24898,0.0016794349337081293,0.004958869867416259,16352.130132583741,0.0027794349337081294,402.626506629187
10495.24947,0.0016795032530648652,0.00495900650612973,16351.99349387027,0.002779503253064865,402.61967469351345
10496.24951,0.0016795715416929474,0.004959143083385895,16351.856916614104,0.0027795715416929472,402.6128458307052
10497.2595,0.0016796405097657015,0.004959281019531403,16351.718980468597,0.0027796405097657013,402.60594902342984
10498.26949,0.0016797094778384554,0.004959418955676911,16351.58104432309,0.0027797094778384554,402.59905221615446
10499.27939,0.0016797784397654786,0.004959556879530957,16351.443120469043,0.0027797784397654785,402.59215602345216
10500.28073,0.0016798468171652266,0.004959693634330453,16351.306365669547,0.0027798468171652264,402.58531828347736
10501.29054,0.001679915772946519,0.004959831545893038,16351.168454106963,0.002779915772946519,402.5784227053481
10502.29055,0.0016799840595260246,0.004959968119052049,16351.03188094795,0.0027799840595260244,402.5715940473975
10503.29066,0.0016800523529341197,0.004960104705868239,16350.89529413176,0.0027800523529341193,402.56476470658805
10504.29072,0.00168012064292792,0.00496024128585584,16350.75871414416,0.0027801206429279197,402.557935707208
10505.2908,0.001680188934287438,0.004960377868574875,16350.622131425123,0.0027801889342874376,402.5511065712562
10506.30057,0.0016802578873372947,0.004960515774674589,16350.48422532541,0.0027802578873372943,402.5442112662705
10507.30206,0.001680326274979927,0.004960652549959854,16350.347450040146,0.002780326274979927,402.53737250200726
10508.30283,0.001680394613456714,0.0049607892269134275,16350.210773086572,0.0027803946134567136,402.5305386543286
10509.30332,0.0016804629328134497,0.0049609258656269,16350.0741343731,0.00278046293281345,402.52370671865503
10510.3131,0.0016805318865461653,0.0049610637730923305,16349.93622690767,0.002780531886546165,402.5168113453835
10511.31332,0.001680600187465709,0.004961200374931418,16349.799625068583,0.002780600187465709,402.5099812534291
10512.31339,0.0016806684781423683,0.0049613369562847365,16349.663043715263,0.002780668478142368,402.50315218576316
10513.32324,0.0016807374366550967,0.004961474873310194,16349.525126689807,0.0027807374366550968,402.49625633449034
10514.33314,0.00168080639858212,0.00496161279716424,16349.38720283576,0.00278080639858212,402.489360141788
10515.33324,0.0016808746913073561,0.004961749382614712,16349.250617385287,0.002780874691307356,402.4825308692644
10516.33451,0.0016809430639270913,0.0049618861278541825,16349.113872145817,0.002780943063927091,402.47569360729085
10517.33455,0.0016810113525551735,0.004962022705110347,16348.977294889653,0.0027810113525551733,402.46886474448263
10518.33714,0.0016810798153122923,0.0049621596306245845,16348.840369375415,0.002781079815312292,402.4620184687708
10519.3472,0.001681148788165059,0.004962297576330118,16348.702423669882,0.002781148788165059,402.4551211834941
