Step_Time_s,Current_A,Voltage_V
44079.25099,-0.049991097,3.277916431
44084.25104,-0.049991097,3.277916431
44089.25108,-0.049994614,3.277608633
44094.25111,-0.049991097,3.277608633
44099.25115,-0.049991097,3.277608633
44104.25118,-0.049991097,3.277608633
44109.25123,-0.049994614,3.277608633
44114.25127,-0.049998134,3.277608633
44119.25137,-0.049994614,3.277608633
44124.26136,-0.049991097,3.277608633
44129.26141,-0.049994614,3.277608633
44134.26144,-0.049991097,3.277608633
44139.26148,-0.049991097,3.277916431
44144.26152,-0.050001655,3.277608633
44149.26156,-0.049991097,3.277608633
44154.2616,-0.049994614,3.277608633
44159.26163,-0.049991097,3.277916431
44164.26167,-0.049994614,3.277608633
44169.26171,-0.049991097,3.277608633
44174.26176,-0.049994614,3.277608633
44179.2618,-0.049994614,3.277608633
44184.26184,-0.050005171,3.277300835
44189.26187,-0.049991097,3.277300835
44194.26191,-0.049994614,3.277608633
44199.26196,-0.049991097,3.277608633
44204.26199,-0.049991097,3.277608633
44209.26204,-0.049991097,3.277608633
44214.26208,-0.049994614,3.277300835
44219.26211,-0.049994614,3.277608633
44224.26215,-0.049994614,3.277300835
44229.2622,-0.049977019,3.277608633
44234.26223,-0.049987577,3.277916431
44239.26227,-0.049998134,3.277300835
44244.26232,-0.049998134,3.277608633
44249.26235,-0.049991097,3.277608633
44254.2624,-0.049994614,3.277608633
44259.26244,-0.049991097,3.277608633
44264.26253,-0.050005171,3.277300835
44269.27252,-0.049991097,3.277608633
44274.27258,-0.049994614,3.277300835
44279.28258,-0.049991097,3.277916431
44284.28275,-0.049994614,3.277300835
44289.29267,-0.049998134,3.277300835
44294.29272,-0.049994614,3.277300835
44299.29276,-0.049991097,3.277608633
44304.2928,-0.049991097,3.277608633
44309.29284,-0.049991097,3.277608633
44314.29288,-0.050008692,3.276993036
44319.29291,-0.049994614,3.277300835
44324.29296,-0.049994614,3.277608633
44329.29301,-0.049994614,3.277300835
44334.29304,-0.049991097,3.277300835
44339.29313,-0.049994614,3.277608633
44344.30312,-0.049994614,3.277608633
44349.30317,-0.049994614,3.277300835
44354.30319,-0.049994614,3.277300835
44359.30324,-0.049998134,3.277300835
44364.30328,-0.049994614,3.277300835
44369.30332,-0.049998134,3.277300835
44374.30336,-0.050012212,3.277300835
44379.3034,-0.049994614,3.277300835
44384.30344,-0.049991097,3.277300835
44389.30348,-0.049973499,3.277608633
44394.30352,-0.049991097,3.277300835
44399.30356,-0.049994614,3.277300835
44404.3036,-0.049991097,3.277608633
44409.30365,-0.049994614,3.277300835
44414.30384,-0.049994614,3.277608633
44419.31372,-0.049991097,3.277608633
44424.31376,-0.049991097,3.277300835
44429.3138,-0.049987577,3.277300835
44434.31384,-0.049994614,3.277300835
44439.31388,-0.049994614,3.277300835
44444.31392,-0.049998134,3.277300835
44449.31404,-0.049994614,3.277300835
44454.31411,-0.049994614,3.277300835
44459.31412,-0.049994614,3.277300835
44464.32408,-0.049991097,3.277300835
44469.32413,-0.049991097,3.277300835
44474.32423,-0.049991097,3.277608633
44479.32431,-0.049987577,3.277300835
44484.32435,-0.049991097,3.276993036
44489.32435,-0.049994614,3.277300835
44494.33432,-0.049991097,3.277300835
44499.33444,-0.049994614,3.277300835
44504.3345,-0.049994614,3.277300835
44509.33452,-0.049994614,3.276993036
44514.33459,-0.049994614,3.277608633
44519.33461,-0.049994614,3.277608633
44524.34457,-0.049994614,3.277300835
44529.34461,-0.049987577,3.277300835
44534.34464,-0.049994614,3.277300835
44539.34469,-0.049991097,3.277300835
44544.34481,-0.049987577,3.277300835
44549.34485,-0.049994614,3.276993036
44554.34489,-0.049994614,3.276993036
44559.34491,-0.049991097,3.277300835
44564.35489,-0.049998134,3.276993036
44569.35493,-0.049991097,3.277300835
44574.35505,-0.049994614,3.276993036
44579.3551,-0.049991097,3.277608633
44584.35515,-0.049987577,3.277300835
44589.35517,-0.049987577,3.277300835
44594.36513,-0.049991097,3.277300835
44599.36517,-0.049991097,3.277300835
44604.36521,-0.049994614,3.277300835
44609.36525,-0.049991097,3.277300835
44614.36533,-0.049994614,3.277300835
44619.36537,-0.049991097,3.276993036
44624.36541,-0.049994614,3.277300835
44629.36549,-0.049991097,3.277608633
44634.36562,-0.049991097,3.277300835
44639.37549,-0.049994614,3.276993036
44644.37553,-0.049994614,3.277300835
44649.37561,-0.049987577,3.277300835
44654.3757,-0.049994614,3.277300835
44659.37574,-0.049987577,3.277300835
44664.37579,-0.049991097,3.277300835
44669.37583,-0.049987577,3.277300835
44674.37587,-0.049991097,3.277300835
44679.3759,-0.049994614,3.277300835
44684.38585,-0.049987577,3.276993036
44689.38598,-0.049994614,3.277300835
44694.38603,-0.049987577,3.277300835
44699.39594,-0.050008692,3.277300835
44704.39606,-0.049998134,3.276993036
44709.39617,-0.049994614,3.277300835
44714.39619,-0.049994614,3.276993036
44719.39624,-0.049994614,3.276993036
44724.40617,-0.049994614,3.276993036
44729.4062,-0.049991097,3.276993036
44734.40635,-0.049994614,3.277300835
44739.40639,-0.049991097,3.277608633
44744.40643,-0.049994614,3.276993036
44749.41636,-0.049994614,3.276993036
44754.41646,-0.049991097,3.276993036
44759.41652,-0.049987577,3.277300835
44764.41672,-0.049994614,3.276993036
44769.42653,-0.049991097,3.277300835
44774.42658,-0.049994614,3.276993036
44779.42669,-0.049994614,3.277300835
44784.42674,-0.049991097,3.276993036
44789.42679,-0.049969979,3.277300835
44794.43678,-0.049991097,3.276993036
44799.43681,-0.049987577,3.277300835
44804.43686,-0.049991097,3.277300835
44809.43695,-0.049994614,3.276993036
44814.437,-0.049991097,3.277300835
44819.43704,-0.049994614,3.276993036
44824.43707,-0.049987577,3.277300835
44829.44701,-0.049991097,3.276993036
44834.44706,-0.049998134,3.276993036
44839.44717,-0.049998134,3.276993036
44844.44718,-0.049991097,3.276993036
44849.44724,-0.049991097,3.276993036
44854.44726,-0.049991097,3.277300835
44859.45728,-0.049987577,3.277300835
44864.45729,-0.049991097,3.276993036
44869.45742,-0.049991097,3.277300835
44874.45744,-0.049994614,3.276993036
44879.45749,-0.049991097,3.276993036
44884.45756,-0.049994614,3.276993036
44889.46754,-0.049994614,3.277300835
44894.46763,-0.049991097,3.277300835
44899.46769,-0.049991097,3.277300835
44904.46771,-0.049991097,3.276993036
44909.47765,-0.049991097,3.276685238
44914.47766,-0.049991097,3.276993036
44919.47783,-0.049994614,3.276993036
44924.47789,-0.049991097,3.276993036
44929.4779,-0.049994614,3.276685238
44934.47793,-0.050005171,3.276993036
44939.47805,-0.050008692,3.276685238
44944.47927,-0.049994614,3.276685238
44949.4793,-0.049998134,3.276685238
44954.48057,-0.049991097,3.276993036
44959.48066,-0.049994614,3.276685238
44964.48069,-0.049998134,3.276993036
44969.48072,-0.049994614,3.276993036
44974.48075,-0.049994614,3.276993036
44979.48089,-0.049991097,3.276993036
44984.48097,-0.049991097,3.276993036
44989.49088,-0.049998134,3.276993036
44994.49089,-0.049991097,3.276993036
44999.49092,-0.049991097,3.276993036
45004.49101,-0.049991097,3.276993036
45009.49106,-0.049991097,3.276685238
45014.49116,-0.049987577,3.277300835
45019.50103,-0.049994614,3.276993036
45024.50108,-0.049994614,3.276993036
45029.50113,-0.049991097,3.276993036
45034.50238,-0.049994614,3.276685238
45039.50245,-0.049991097,3.276993036
45044.50247,-0.049994614,3.276993036
45049.50253,-0.049994614,3.276685238
45054.50262,-0.049994614,3.276993036
45059.50271,-0.049991097,3.276993036
45064.51265,-0.049991097,3.276685238
45069.51272,-0.049991097,3.276685238
45074.51289,-0.049991097,3.277300835
45079.52273,-0.049991097,3.276993036
45084.52301,-0.049994614,3.276685238
45089.52302,-0.049994614,3.276993036
45094.53289,-0.049991097,3.276993036
45099.53292,-0.049991097,3.276685238
45104.53301,-0.049991097,3.276685238
45109.53311,-0.049991097,3.276993036
45114.53316,-0.049994614,3.276993036
45119.53319,-0.049994614,3.276685238
45124.53324,-0.049991097,3.276993036
45129.54328,-0.049991097,3.276685238
45134.5532,-0.049994614,3.276993036
45139.55451,-0.049991097,3.276993036
45144.55453,-0.049994614,3.276685238
45149.55458,-0.049991097,3.276993036
45154.55478,-0.049991097,3.276993036
45159.56466,-0.049991097,3.276685238
45164.56473,-0.049991097,3.276993036
45169.56473,-0.049994614,3.276685238
45174.56478,-0.049994614,3.276685238
45179.56482,-0.049994614,3.276993036
45184.56486,-0.049994614,3.276685238
45189.56496,-0.049991097,3.276993036
45194.56498,-0.049994614,3.276685238
45199.56506,-0.049994614,3.276685238
45204.56509,-0.049987577,3.276685238
45209.57506,-0.049994614,3.276685238
45214.5751,-0.049991097,3.276993036
45219.57519,-0.049994614,3.276377678
45224.57536,-0.049991097,3.276685238
45229.58529,-0.049994614,3.276685238
45234.59526,-0.049994614,3.276685238
45239.59531,-0.049994614,3.276685238
45244.59534,-0.050001655,3.276685238
45249.59537,-0.049991097,3.276685238
45254.59539,-0.049998134,3.276685238
45259.59546,-0.049994614,3.276685238
45264.59547,-0.049998134,3.276377678
45269.59554,-0.049991097,3.276685238
45274.59558,-0.049991097,3.276685238
45279.59574,-0.049998134,3.276685238
45284.60566,-0.049994614,3.276377678
45289.60569,-0.049994614,3.276685238
45294.60586,-0.049991097,3.276685238
45299.61581,-0.050012212,3.276377678
45304.61586,-0.049994614,3.276685238
45309.61587,-0.049991097,3.276685238
45314.61598,-0.049994614,3.276685238
45319.62595,-0.049994614,3.276685238
45324.62598,-0.049994614,3.276685238
45329.62614,-0.049991097,3.276685238
45334.63603,-0.049994614,3.276377678
45339.6361,-0.049994614,3.276685238
45344.63614,-0.049994614,3.276685238
45349.63618,-0.049994614,3.276685238
45354.64248,-0.049994614,3.276377678
45359.64252,-0.049998134,3.276377678
45364.64256,-0.049994614,3.276377678
45369.6426,-0.049991097,3.276685238
45374.65264,-0.049998134,3.276685238
45379.65272,-0.049991097,3.276377678
45384.65284,-0.049994614,3.276685238
45389.66277,-0.049998134,3.276685238
45394.66283,-0.049994614,3.276685238
45399.66285,-0.049994614,3.276377678
45404.66288,-0.049994614,3.276377678
45409.66291,-0.049994614,3.276377678
45414.66295,-0.050008692,3.276377678
45419.663,-0.049994614,3.276377678
45424.66321,-0.049994614,3.276685238
45429.67307,-0.049994614,3.276377678
45434.67312,-0.049994614,3.276685238
45439.67329,-0.049994614,3.276377678
45444.6832,-0.049994614,3.276377678
45449.68324,-0.049991097,3.276377678
45454.68328,-0.049994614,3.276377678
45459.68331,-0.049991097,3.276377678
45464.68336,-0.049991097,3.276377678
45469.6834,-0.049991097,3.276377678
45474.68341,-0.049994614,3.276377678
45479.68347,-0.049998134,3.276377678
45484.68351,-0.049991097,3.276685238
45489.68355,-0.049994614,3.276377678
45494.6836,-0.049994614,3.276377678
45499.68363,-0.049991097,3.276685238
45504.68366,-0.049998134,3.276377678
45509.68371,-0.049991097,3.276685238
45514.68376,-0.049991097,3.276377678
45519.68377,-0.049994614,3.276377678
45524.68383,-0.049991097,3.276685238
45529.68388,-0.049994614,3.276377678
45534.68392,-0.049994614,3.276377678
45539.68396,-0.049994614,3.276377678
45544.68401,-0.049994614,3.276377678
45549.68408,-0.049998134,3.276377678
45554.68412,-0.049998134,3.276377678
45559.68421,-0.049991097,3.276377678
45564.68426,-0.049994614,3.276377678
45569.68431,-0.049998134,3.276377678
45574.68431,-0.049994614,3.276377678
45579.69432,-0.049987577,3.276685238
45584.69436,-0.050012212,3.276377678
45589.69447,-0.049998134,3.276377678
45594.6945,-0.049994614,3.276377678
45599.69456,-0.049998134,3.276377678
45604.6946,-0.049994614,3.276377678
45609.70453,-0.049991097,3.276377678
45614.70464,-0.049994614,3.276377678
45619.70471,-0.049987577,3.27606988
45624.70474,-0.049994614,3.27606988
45629.70479,-0.049987577,3.276377678
45634.71472,-0.049991097,3.276377678
45639.71476,-0.049991097,3.276685238
45644.71488,-0.049994614,3.27606988
45649.71509,-0.049994614,3.276377678
45654.72488,-0.049991097,3.276377678
45659.72497,-0.049994614,3.27606988
45664.72512,-0.049991097,3.276377678
45669.73501,-0.049984057,3.276377678
45674.73509,-0.049994614,3.276377678
45679.73517,-0.049994614,3.276377678
45684.73521,-0.049994614,3.276377678
45689.73527,-0.049994614,3.276377678
45694.7452,-0.049994614,3.276377678
45699.74529,-0.049994614,3.276377678
45704.74533,-0.049994614,3.27606988
45709.74541,-0.050008692,3.276377678
45714.74544,-0.049994614,3.27606988
45719.75541,-0.049987577,3.27606988
45724.75541,-0.049994614,3.27606988
45729.75545,-0.049991097,3.276377678
45734.75557,-0.049994614,3.27606988
45739.75563,-0.049991097,3.276377678
45744.75568,-0.049994614,3.27606988
45749.75574,-0.049994614,3.27606988
45754.76221,-0.049994614,3.27606988
45759.77208,-0.049991097,3.276377678
45764.78202,-0.049991097,3.27606988
45769.78206,-0.049991097,3.276377678
45774.7821,-0.049991097,3.27606988
45779.79213,-0.049994614,3.276377678
45784.79216,-0.049994614,3.276377678
45789.79221,-0.049991097,3.27606988
45794.79225,-0.049991097,3.27606988
45799.7923,-0.049994614,3.27606988
45804.80233,-0.049991097,3.27606988
45809.80362,-0.049994614,3.27606988
45814.80366,-0.049998134,3.275762081
45819.80368,-0.049991097,3.27606988
45824.80379,-0.049994614,3.27606988
45829.81378,-0.049991097,3.27606988
45834.81389,-0.049994614,3.27606988
45839.82387,-0.049994614,3.27606988
45844.82391,-0.049994614,3.27606988
45849.82394,-0.049994614,3.27606988
45854.8241,-0.049991097,3.27606988
45859.83402,-0.049994614,3.27606988
45864.83407,-0.049991097,3.27606988
45869.8341,-0.049991097,3.27606988
45874.83414,-0.049991097,3.27606988
45879.83418,-0.049994614,3.27606988
45884.83423,-0.049991097,3.27606988
45889.83445,-0.049991097,3.27606988
45894.8443,-0.049991097,3.27606988
45899.84436,-0.049991097,3.27606988
45904.84439,-0.049994614,3.27606988
45909.8445,-0.049994614,3.275762081
45914.85447,-0.049994614,3.27606988
45919.85452,-0.049994614,3.27606988
45924.8546,-0.049994614,3.27606988
45929.86475,-0.049991097,3.27606988
45934.87464,-0.049987577,3.27606988
45939.87466,-0.049991097,3.275762081
45944.87471,-0.049991097,3.27606988
45949.87474,-0.049991097,3.27606988
45954.87478,-0.049994614,3.27606988
45959.87483,-0.049994614,3.27606988
45964.87486,-0.049994614,3.275762081
45969.8749,-0.049991097,3.275762081
45974.87499,-0.049991097,3.27606988
45979.88499,-0.049994614,3.27606988
45984.88504,-0.049994614,3.275762081
45989.88506,-0.049994614,3.275762081
45994.88511,-0.049998134,3.27606988
45999.88514,-0.049991097,3.275762081
46004.88519,-0.049994614,3.27606988
46009.88523,-0.049994614,3.275762081
46014.88526,-0.049991097,3.27606988
46019.88531,-0.049998134,3.275762081
46024.88532,-0.049994614,3.275762081
46029.88536,-0.049994614,3.275762081
46034.88543,-0.049994614,3.27606988
46039.88547,-0.049994614,3.275762081
46044.88551,-0.049991097,3.27606988
46049.89555,-0.049991097,3.275762081
46054.90184,-0.049994614,3.275762081
46059.90189,-0.049987577,3.27606988
46064.90193,-0.049991097,3.27606988
46069.90196,-0.049991097,3.275762081
46074.902,-0.049994614,3.275454283
46079.90204,-0.049991097,3.275762081
46084.90208,-0.049991097,3.275762081
46089.90211,-0.049994614,3.275454283
46094.90216,-0.049994614,3.275454283
46099.90219,-0.050008692,3.275762081
46104.90224,-0.049994614,3.275762081
46109.90241,-0.049991097,3.275762081
46114.91233,-0.049994614,3.275762081
46119.91237,-0.049991097,3.275762081
46124.91239,-0.049994614,3.275454283
46129.91244,-0.049991097,3.275762081
46134.91247,-0.049994614,3.275762081
46139.91253,-0.049994614,3.275762081
46144.91255,-0.049991097,3.275762081
46149.9126,-0.049994614,3.275454283
46154.91264,-0.049994614,3.275454283
46159.91268,-0.049991097,3.27606988
46164.91272,-0.049994614,3.275762081
46169.91276,-0.049991097,3.275762081
46174.9128,-0.049994614,3.275762081
46179.91281,-0.049991097,3.275762081
46184.91288,-0.049994614,3.275454283
46189.91292,-0.049991097,3.275454283
46194.913,-0.049987577,3.275762081
46199.91305,-0.049994614,3.275454283
46204.92303,-0.049991097,3.275762081
46209.92308,-0.049991097,3.275762081
46214.92312,-0.049991097,3.275454283
46219.92316,-0.049991097,3.275762081
46224.9232,-0.049991097,3.275454283
46229.92324,-0.049994614,3.275762081
46234.92329,-0.049994614,3.275454283
46239.92333,-0.049994614,3.275454283
46244.92336,-0.049991097,3.275454283
46249.92337,-0.049994614,3.275454283
46254.92344,-0.049991097,3.275454283
46259.92348,-0.049994614,3.275454283
46264.92353,-0.049991097,3.275454283
46269.92356,-0.049991097,3.275454283
46274.92357,-0.049994614,3.275146484
46279.92381,-0.049994614,3.275454283
46284.93369,-0.049994614,3.275454283
46289.93372,-0.049991097,3.275454283
46294.93377,-0.049994614,3.275762081
46299.93379,-0.049994614,3.275762081
46304.93384,-0.050005171,3.275762081
46309.93396,-0.049991097,3.275454283
46314.93397,-0.050001655,3.275454283
46319.93405,-0.049994614,3.275762081
46324.93412,-0.049994614,3.275454283
46329.94404,-0.049994614,3.275454283
46334.94414,-0.049991097,3.275454283
46339.94418,-0.049994614,3.275146484
46344.94426,-0.049991097,3.275454283
46349.94432,-0.049994614,3.275146484
46354.94435,-0.049994614,3.275454283
46359.94439,-0.049991097,3.275454283
46364.95433,-0.049994614,3.275454283
46369.95446,-0.049991097,3.275454283
46374.95451,-0.049994614,3.275454283
46379.95455,-0.049987577,3.275454283
46384.95456,-0.049991097,3.275454283
46389.96453,-0.049998134,3.275146484
46394.96456,-0.049998134,3.275146484
46399.9647,-0.049991097,3.275454283
46404.96473,-0.049998134,3.275146484
46409.9648,-0.049994614,3.275146484
46414.97476,-0.049991097,3.275454283
46419.97478,-0.049987577,3.275454283
46424.97481,-0.049994614,3.275146484
46429.97486,-0.049994614,3.275454283
46434.97496,-0.049994614,3.275146484
46439.97502,-0.049994614,3.275146484
46444.97507,-0.049994614,3.275454283
46449.97888,-0.049991097,3.275454283
46454.97891,-0.049994614,3.275146484
46459.97896,-0.049991097,3.275146484
46464.98018,-0.049994614,3.275146484
46469.98525,-0.049994614,3.275454283
46474.98647,-0.049994614,3.275146484
46479.9927,-0.049991097,3.275146484
46484.99279,-0.049991097,3.275146484
46489.99905,-0.049994614,3.275146484
46494.9991,-0.049994614,3.275146484
46499.99917,-0.049994614,3.274838686
46504.9992,-0.049994614,3.275146484
46509.99925,-0.049991097,3.275146484
46514.99931,-0.049994614,3.275146484
46519.99934,-0.049987577,3.275146484
46524.9994,-0.049994614,3.275146484
46529.99946,-0.049991097,3.275146484
46535.00949,-0.049994614,3.275146484
46540.01951,-0.049991097,3.275146484
46545.01955,-0.049991097,3.275146484
46550.01957,-0.049994614,3.275146484
46555.01961,-0.049994614,3.275146484
46560.04056,-0.050005171,3.275146484
46565.04594,-0.049991097,3.275146484
46570.04597,-0.049991097,3.275146484
46575.04599,-0.049994614,3.275146484
46580.04607,-0.049994614,3.275146484
46585.0461,-0.049991097,3.275146484
46590.10656,-0.049994614,3.275146484
46595.15538,-0.049994614,3.274838686
46600.16247,-0.049994614,3.275146484
46605.16252,-0.049994614,3.275146484
46610.16253,-0.049980536,3.274838686
46615.1726,-0.049994614,3.274838686
46620.17264,-0.049994614,3.275146484
46625.17267,-0.049994614,3.274838686
46630.17271,-0.049994614,3.274838686
46635.17279,-0.049994614,3.275146484
46640.1728,-0.049991097,3.275146484
46645.17283,-0.049994614,3.274838686
46650.17286,-0.049994614,3.275146484
46655.17291,-0.049998134,3.274838686
46660.17294,-0.049994614,3.274838686
46665.17297,-0.049994614,3.275146484
46670.17314,-0.050001655,3.274838686
46675.17316,-0.049994614,3.274838686
46680.18305,-0.049994614,3.274838686
46685.18309,-0.049994614,3.274530888
46690.1832,-0.049994614,3.274838686
46695.19316,-0.049991097,3.274838686
46700.19324,-0.050012212,3.274223089
46705.19339,-0.049991097,3.274838686
46710.2033,-0.049991097,3.274530888
46715.20338,-0.049994614,3.274530888
46720.20366,-0.049987577,3.275146484
46725.21347,-0.049994614,3.274530888
46730.21349,-0.049994614,3.274838686
46735.21355,-0.049994614,3.274530888
46740.21359,-0.049998134,3.274530888
46745.21364,-0.049994614,3.274530888
46750.21367,-0.049994614,3.274530888
46755.21381,-0.050001655,3.274530888
46760.22374,-0.049994614,3.274838686
46765.22378,-0.049991097,3.274530888
46770.22383,-0.049991097,3.274838686
46775.22387,-0.049991097,3.274838686
46780.2239,-0.049991097,3.274838686
46785.22395,-0.049994614,3.274530888
46790.22399,-0.049994614,3.274223089
46795.22402,-0.049994614,3.274530888
46800.22406,-0.049991097,3.274530888
46805.22411,-0.049994614,3.274223089
46810.22415,-0.049991097,3.274223089
46815.22419,-0.049994614,3.274223089
46820.22423,-0.050005171,3.274530888
46825.22427,-0.050008692,3.274223089
46830.22431,-0.049994614,3.274223089
46835.22432,-0.049994614,3.274530888
46840.22439,-0.049994614,3.274530888
46845.2344,-0.050001655,3.274223089
46850.23447,-0.049994614,3.274530888
46855.23451,-0.049994614,3.274530888
46860.23455,-0.049991097,3.274223089
46865.23459,-0.049991097,3.274530888
46870.23466,-0.050001655,3.274530888
46875.23467,-0.049991097,3.274530888
46880.23472,-0.049991097,3.274223089
46885.23475,-0.049994614,3.274223089
46890.23479,-0.049994614,3.274530888
46895.23483,-0.049991097,3.274530888
46900.23486,-0.049994614,3.273915291
46905.23491,-0.049991097,3.274530888
46910.23492,-0.049991097,3.274223089
46915.23498,-0.049991097,3.274223089
46920.23503,-0.049994614,3.274223089
46925.23505,-0.049991097,3.274223089
46930.23522,-0.049994614,3.274223089
46935.24515,-0.049994614,3.274223089
46940.24519,-0.049994614,3.274223089
46945.24523,-0.049994614,3.274223089
46950.24529,-0.049991097,3.274223089
46955.24533,-0.049994614,3.274223089
46960.25534,-0.049994614,3.274223089
46965.25539,-0.049994614,3.274223089
46970.25543,-0.049994614,3.274223089
46975.25548,-0.049994614,3.273915291
46980.25551,-0.049991097,3.274223089
46985.25556,-0.049991097,3.274223089
46990.25559,-0.049994614,3.273915291
46995.25562,-0.049991097,3.274223089
47000.25567,-0.049994614,3.273915291
47005.25571,-0.049994614,3.274223089
47010.25575,-0.049994614,3.274223089
47015.25579,-0.049994614,3.274223089
47020.25708,-0.049991097,3.274223089
47025.25712,-0.049994614,3.274223089
47030.25716,-0.049994614,3.274223089
47035.2572,-0.049991097,3.274223089
47040.25724,-0.049994614,3.273915291
47045.25728,-0.049994614,3.274223089
47050.25729,-0.049994614,3.273915291
47055.25736,-0.049991097,3.274223089
47060.25739,-0.049991097,3.273915291
47065.25744,-0.049994614,3.273915291
47070.25749,-0.049991097,3.273915291
47075.25753,-0.049991097,3.273915291
47080.25755,-0.049991097,3.274223089
47085.25761,-0.049998134,3.273915291
47090.25774,-0.049991097,3.273915291
47095.26768,-0.049994614,3.273607492
47100.26773,-0.049994614,3.273607492
47105.26776,-0.049991097,3.273915291
47110.26777,-0.049994614,3.273607492
47115.26784,-0.049991097,3.273915291
47120.26788,-0.049994614,3.273915291
47125.26793,-0.049994614,3.273915291
47130.26798,-0.049998134,3.273915291
47135.268,-0.049994614,3.273915291
47140.26805,-0.049994614,3.273915291
47145.26808,-0.049991097,3.273915291
47150.26813,-0.049991097,3.273915291
47155.27817,-0.049994614,3.273607492
47160.28822,-0.049994614,3.273915291
47165.2883,-0.049998134,3.273915291
47170.29825,-0.049994614,3.273607492
47175.29834,-0.049991097,3.273915291
47180.29848,-0.049994614,3.273915291
47185.30841,-0.049994614,3.273915291
47190.30844,-0.049991097,3.273915291
47195.30849,-0.049991097,3.273607492
47200.30865,-0.049994614,3.273915291
47205.31857,-0.049994614,3.273915291
47210.3186,-0.049994614,3.273607492
47215.31864,-0.049991097,3.273915291
47220.31868,-0.049991097,3.273607492
47225.31873,-0.049994614,3.273607492
47230.31877,-0.049994614,3.273607492
47235.3188,-0.049994614,3.273299932
47240.31884,-0.049991097,3.273607492
47245.31889,-0.049994614,3.273607492
47250.31893,-0.049994614,3.273607492
47255.31896,-0.049994614,3.273299932
47260.319,-0.049994614,3.273607492
47265.31913,-0.049994614,3.273607492
47270.32909,-0.049991097,3.273607492
47275.32913,-0.049994614,3.273607492
47280.32919,-0.049994614,3.273607492
47285.32921,-0.049994614,3.273607492
47290.32925,-0.049991097,3.273607492
47295.32928,-0.049994614,3.273299932
47300.32933,-0.049998134,3.273299932
47305.32937,-0.049994614,3.273607492
47310.32941,-0.049994614,3.273299932
47315.32945,-0.049994614,3.273299932
47320.32949,-0.049991097,3.273299932
47325.32958,-0.049994614,3.273299932
47330.33957,-0.049994614,3.273607492
47335.33961,-0.049994614,3.273607492
47340.33964,-0.049998134,3.272992134
47345.33969,-0.049994614,3.273607492
47350.33973,-0.049994614,3.273299932
47355.33977,-0.049991097,3.273299932
47360.33979,-0.049994614,3.273299932
47365.33985,-0.049991097,3.273299932
47370.33988,-0.049994614,3.273299932
47375.33993,-0.049991097,3.273299932
47380.33996,-0.049994614,3.272992134
47385.34002,-0.049991097,3.273607492
47390.34005,-0.049994614,3.273299932
47395.3401,-0.049994614,3.273299932
47400.34013,-0.049991097,3.273299932
47405.34016,-0.049994614,3.272992134
47410.34021,-0.049991097,3.273299932
47415.34025,-0.049991097,3.272992134
47420.34028,-0.049994614,3.273299932
47425.34033,-0.049994614,3.272992134
47430.34037,-0.049991097,3.273299932
47435.34039,-0.049994614,3.272992134
47440.34045,-0.049991097,3.272992134
47445.34049,-0.049994614,3.272992134
47450.34052,-0.049991097,3.273299932
47455.34057,-0.049991097,3.273299932
47460.3406,-0.049994614,3.272992134
47465.34065,-0.049994614,3.273299932
47470.34069,-0.049991097,3.273299932
47475.34074,-0.049994614,3.272992134
47480.34076,-0.049991097,3.272992134
47485.34081,-0.049991097,3.272992134
47490.34085,-0.049994614,3.272992134
47495.34088,-0.049991097,3.272992134
47500.34104,-0.049994614,3.272992134
47505.35098,-0.049991097,3.272992134
47510.35101,-0.049991097,3.272992134
47515.35102,-0.049994614,3.272684336
47520.35109,-0.049994614,3.272684336
47525.35113,-0.049991097,3.272992134
47530.35122,-0.049994614,3.272992134
47535.3514,-0.049991097,3.272684336
47540.36129,-0.049991097,3.272992134
47545.36153,-0.049991097,3.272992134
47550.37133,-0.049991097,3.272992134
47555.37138,-0.049991097,3.272684336
47560.3714,-0.049991097,3.272992134
47565.37145,-0.049991097,3.272684336
47570.37148,-0.049994614,3.272684336
47575.3715,-0.049991097,3.272684336
47580.37156,-0.049994614,3.272684336
47585.37161,-0.049994614,3.272684336
47590.37166,-0.049991097,3.272684336
47595.37169,-0.049994614,3.272684336
47600.37173,-0.049991097,3.272684336
47605.37174,-0.049991097,3.272684336
47610.37178,-0.049991097,3.272684336
47615.37185,-0.049991097,3.272684336
47620.37189,-0.049991097,3.272684336
47625.37192,-0.049991097,3.272376537
47630.37197,-0.049994614,3.272376537
47635.37203,-0.049991097,3.272684336
47640.37205,-0.049991097,3.272684336
47645.37209,-0.049994614,3.272376537
47650.37214,-0.049994614,3.272684336
47655.37229,-0.049991097,3.272376537
47660.38222,-0.049991097,3.272376537
47665.38225,-0.049994614,3.272376537
47670.38229,-0.049991097,3.272376537
47675.38234,-0.049994614,3.272376537
47680.38237,-0.049994614,3.272376537
47685.38242,-0.049991097,3.272376537
47690.38245,-0.049994614,3.272376537
47695.3825,-0.049991097,3.272068739
47700.38254,-0.049994614,3.272376537
47705.38254,-0.049991097,3.272376537
47710.38261,-0.049991097,3.272684336
47715.38265,-0.049991097,3.272376537
47720.3827,-0.049991097,3.272376537
47725.38273,-0.049994614,3.272068739
47730.38278,-0.049994614,3.272068739
47735.38282,-0.049991097,3.272376537
47740.38282,-0.049991097,3.272376537
47745.38289,-0.049994614,3.272068739
47750.38291,-0.049991097,3.272376537
47755.38298,-0.049991097,3.272068739
