Time_s,Current_A,Voltage_V
726.1019365,0.02404958,3.600762844
731.1095056,0.023686623,3.601070404
736.117169,0.023686623,3.601378202
741.1246499,0.023323666,3.601070404
746.1322221,0.023142187,3.601070404
751.1397992,0.022960709,3.601070404
756.147366,0.02277923,3.601070404
761.1549389,0.02277923,3.601378202
766.1625173,0.022597753,3.601378202
771.1700802,0.022597753,3.601378202
776.1776523,0.022597753,3.601070404
781.1852272,0.022234796,3.601070404
786.1928001,0.022234796,3.601070404
791.200373,0.021871839,3.601378202
796.2079525,0.021690359,3.601070404
801.2155227,0.02150888,3.601070404
806.2230614,0.02150888,3.601070404
811.2306555,0.021327402,3.601070404
816.2382261,0.021327402,3.601070404
821.2458029,0.021327402,3.601070404
826.2533735,0.021145923,3.601070404
831.2609449,0.020964446,3.601070404
836.2685244,0.020601489,3.601070404
841.2760896,0.020601489,3.601070404
846.283661,0.020601489,3.601070404
851.291232,0.020238532,3.601070404
856.2988041,0.020057052,3.601070404
861.306379,0.020057052,3.601070404
866.3139507,0.020057052,3.601070404
871.3215379,0.019875575,3.601070404
876.3290962,0.019694095,3.601070404
881.3367839,0.019694095,3.601070404
886.3442374,0.019694095,3.601070404
891.3518088,0.019331139,3.601070404
896.3593825,0.019331139,3.601070404
901.3669543,0.019149661,3.601070404
906.3745241,0.019149661,3.600762844
911.3820978,0.019149661,3.601070404
916.3896688,0.018786704,3.601070404
921.3972414,0.018968182,3.601070404
926.4048128,0.018605225,3.601070404
931.4124307,0.018605225,3.601070404
936.4199555,0.018423747,3.601070404
941.4275308,0.018423747,3.601070404
946.435101,0.018423747,3.601378202
951.4426743,0.018423747,3.601070404
956.450248,0.01806079,3.601070404
961.4579299,0.01806079,3.601070404
966.4653873,0.01806079,3.601378202
971.4729633,0.017879311,3.601070404
976.4805374,0.017697833,3.601070404
981.4881076,0.017697833,3.601070404
986.4956806,0.017697833,3.601378202
991.5032481,0.017697833,3.601378202
996.5107975,0.017516354,3.601378202
1001.518393,0.017516354,3.601378202
1006.525962,0.017516354,3.601070404
1011.533539,0.017153397,3.601070404
1016.54111,0.01697192,3.600762844
1021.548682,0.01697192,3.601070404
1026.556253,0.017153397,3.601070404
1031.56384,0.01697192,3.600762844
1036.571399,0.01697192,3.601070404
1041.578957,0.01697192,3.601070404
1046.586541,0.016608963,3.600762844
1051.594114,0.01679044,3.601070404
1056.601685,0.016427483,3.600762844
1061.609259,0.016427483,3.601070404
1066.61683,0.016427483,3.601378202
1071.624378,0.016427483,3.601070404
1076.631973,0.016246006,3.601070404
1081.639544,0.016427483,3.601070404
1086.647117,0.016246006,3.601070404
1091.654725,0.016246006,3.601378202
1096.662261,0.015883047,3.600762844
1101.66986,0.015883047,3.600762844
1106.67742,0.015883047,3.601070404
1111.684914,0.015883047,3.601070404
1116.692675,0.01570157,3.600762844
1121.700126,0.01570157,3.601070404
1126.707651,0.01570157,3.601070404
1131.715272,0.01570157,3.600762844
1136.72284,0.015520091,3.601070404
1141.730422,0.015520091,3.601378202
1146.737981,0.015338613,3.600762844
1151.745554,0.015338613,3.601070404
1156.753125,0.015520091,3.601070404
1161.760695,0.015157134,3.601070404
1166.768268,0.015338613,3.601070404
1171.775844,0.015157134,3.601070404
1176.783423,0.015157134,3.600762844
1181.790985,0.014975656,3.601070404
1186.798561,0.014975656,3.601070404
1191.80613,0.014975656,3.601070404
1196.813716,0.014794177,3.600762844
1201.821274,0.014975656,3.601070404
1206.828883,0.014975656,3.601070404
1211.836387,0.014612699,3.601070404
1216.843997,0.014794177,3.601378202
1221.851563,0.014612699,3.601070404
1226.859134,0.014612699,3.601070404
1231.866705,0.01443122,3.601070404
1236.874278,0.014612699,3.601378202
1241.881848,0.01443122,3.601070404
1246.889428,0.01443122,3.601378202
1251.896993,0.014249742,3.601070404
1256.904607,0.014249742,3.601070404
1261.912136,0.014249742,3.601378202
1266.919711,0.014249742,3.601070404
1271.927282,0.014249742,3.601378202
1276.934859,0.014068264,3.601070404
1281.942428,0.014249742,3.601070404
1286.950015,0.014068264,3.601070404
1291.957569,0.014068264,3.601070404
1296.965141,0.013886785,3.601070404
1301.972714,0.014068264,3.601070404
1306.980286,0.013886785,3.601070404
1311.987866,0.013886785,3.601070404
1316.995428,0.013886785,3.601070404
1322.003,0.013886785,3.601070404
1327.010574,0.013523828,3.601070404
1332.018145,0.013705307,3.601070404
1337.02572,0.013705307,3.601070404
1342.033295,0.013705307,3.601378202
1347.040864,0.013705307,3.601070404
1352.048435,0.013523828,3.600762844
1357.056358,0.013523828,3.601070404
1362.063684,0.01334235,3.601070404
1367.071102,0.01334235,3.601070404
1372.078672,0.01334235,3.601070404
1377.086299,0.013523828,3.601070404
1382.093872,0.01334235,3.601070404
1387.101439,0.01334235,3.601070404
1392.109009,0.012979392,3.601070404
1397.116583,0.013160871,3.601070404
1402.124159,0.013160871,3.601070404
1407.13173,0.013160871,3.601070404
1412.139297,0.012979392,3.601070404
1417.146871,0.012979392,3.601070404
1422.154443,0.012797914,3.601070404
1427.161992,0.012979392,3.601070404
1432.169586,0.012979392,3.601070404
1437.177158,0.012797914,3.601378202
1442.184758,0.012797914,3.601070404
1447.192318,0.012797914,3.601070404
1452.199875,0.012797914,3.601070404
1457.207446,0.012797914,3.601070404
1462.21502,0.012797914,3.601070404
1467.22259,0.012616435,3.601070404
1472.23016,0.012797914,3.601070404
1477.237732,0.012797914,3.601070404
1482.245307,0.012616435,3.601070404
1487.252877,0.012434957,3.601070404
1492.260449,0.012616435,3.601070404
1497.268022,0.012434957,3.600762844
1502.275666,0.012434957,3.601070404
1507.283166,0.012616435,3.601378202
1512.290745,0.012434957,3.601070404
1517.298316,0.012434957,3.601070404
1522.305944,0.012434957,3.601070404
1527.313458,0.012434957,3.601070404
1532.321052,0.012253478,3.601070404
1537.328598,0.012253478,3.601070404
1542.336169,0.012072,3.600762844
1547.343742,0.012253478,3.601070404
1552.351318,0.012072,3.601070404
1557.358885,0.012072,3.601070404
1562.366452,0.012253478,3.601378202
1567.374029,0.012072,3.601070404
1572.381606,0.012072,3.601070404
1577.389173,0.012072,3.601070404
1582.396793,0.012072,3.601378202
1587.40432,0.012072,3.601070404
1592.411891,0.012072,3.601070404
1597.419468,0.012072,3.601070404
1602.427042,0.011890521,3.601070404
1607.434609,0.012072,3.601070404
1612.442213,0.011890521,3.601070404
1617.449753,0.011709043,3.600762844
1622.457335,0.011890521,3.601070404
1627.464895,0.011890521,3.601070404
1632.472466,0.011890521,3.601070404
1637.479953,0.011890521,3.601378202
1642.487609,0.011709043,3.601070404
1647.495182,0.011527564,3.601070404
1652.502762,0.011527564,3.601070404
1657.510326,0.011527564,3.601070404
1662.517904,0.011709043,3.601378202
1667.525472,0.011709043,3.601070404
1672.533041,0.011527564,3.601070404
1677.540616,0.011527564,3.601070404
1682.548199,0.011346086,3.601070404
1687.555772,0.011346086,3.601070404
1692.563345,0.011346086,3.601070404
1697.570902,0.011346086,3.601070404
1702.578477,0.011346086,3.601070404
1707.586048,0.011346086,3.601070404
1712.593615,0.011346086,3.601070404
1717.60119,0.011346086,3.601070404
1722.608761,0.011346086,3.601378202
1727.616336,0.011346086,3.601070404
1732.623908,0.011346086,3.601070404
1737.631479,0.011164607,3.600762844
1742.639049,0.011346086,3.601070404
1747.646621,0.011346086,3.601378202
1752.654192,0.011164607,3.601070404
1757.661789,0.011164607,3.601070404
1762.66934,0.010983129,3.600762844
1767.67697,0.011164607,3.601070404
1772.684484,0.010983129,3.601070404
1777.692063,0.010983129,3.601070404
1782.699582,0.011164607,3.601378202
1787.707212,0.010801651,3.601070404
1792.714769,0.010983129,3.601070404
1797.722342,0.010801651,3.601070404
1802.729913,0.010983129,3.601070404
1807.73751,0.010983129,3.601378202
1812.745059,0.010801651,3.600762844
1817.752631,0.010801651,3.601070404
1822.760207,0.010983129,3.600762844
1827.767775,0.010801651,3.601070404
1832.775345,0.010801651,3.600762844
1837.782919,0.010620172,3.601070404
1842.790492,0.010620172,3.601070404
1847.798071,0.010620172,3.601378202
1852.805635,0.010801651,3.601070404
1857.813247,0.010801651,3.601070404
1862.820779,0.010620172,3.600762844
1867.82835,0.010620172,3.601070404
1872.835922,0.010438694,3.600762844
1877.843497,0.010438694,3.601070404
1882.851066,0.010438694,3.601070404
1887.858692,0.010620172,3.601070404
1892.866176,0.010438694,3.601070404
1897.873782,0.010257215,3.601070404
1902.881355,0.010438694,3.601070404
1907.888995,0.010438694,3.601070404
1912.896511,0.010438694,3.601070404
1917.904072,0.010438694,3.601070404
1922.911668,0.010438694,3.601070404
1927.919221,0.010438694,3.601070404
1932.926786,0.010257215,3.601070404
1937.934461,0.010438694,3.601070404
1942.941933,0.010257215,3.601070404
1947.949504,0.010257215,3.601070404
1952.957074,0.010257215,3.601070404
1955.468662,0.009894258,3.600762844
60.01280799,0,3.593683958
120.0256595,0,3.589990854
180.0385237,0,3.586913109
240.0514252,0,3.583835363
300.0642163,0,3.581065416
360.0771193,0,3.578603268
420.0899832,0,3.576448917
480.1029382,0,3.574294567
540.1157986,0,3.57183218
600.1285542,0,3.56967783
660.141443,0,3.567831278
720.1545147,0,3.565984726
780.167173,0,3.564137936
840.180056,0,3.562291384
900.1929002,0,3.56075263
960.2057644,0,3.559213638
1020.218628,0,3.557674885
1080.231491,0,3.555828094
1140.24452,0,3.554289341
1200.257208,0,3.553058386
1260.270089,0,3.551519394
1320.282951,0,3.550288439
1380.295849,0,3.549365044
1440.308679,0,3.54782629
1500.321543,0,3.546287298
1560.334411,0,3.544748545
1620.347276,0,3.544132948
1680.360139,0,3.542901754
1740.372992,0,3.541670799
1800.38602,0,3.540747404
1860.39873,0,3.539516449
1920.411596,0,3.538285255
1980.424462,0,3.53736186
2040.437325,0,3.536130905
2100.450103,0,3.53520751
2160.463255,0,3.534592152
2220.475918,0,3.533668756
2280.488817,0,3.532745361
2340.501693,0,3.531206608
2400.51461,0,3.530591011
2460.527379,0,3.529975414
2520.540207,0,3.529052258
2580.553109,0,3.528128862
2640.565971,0,3.527205467
2700.578835,0,3.526590109
2760.591701,0,3.525358915
2820.604571,0,3.524743319
2880.617437,0,3.524127722
2940.630296,0,3.523512363
3000.643162,0,3.522588968
3060.656025,0,3.521973372
3120.668886,0,3.521050215
3180.681752,0,3.52012682
3240.694616,0,3.519819021
3300.707485,0,3.519203424
3360.720345,0,3.518280268
3420.733208,0,3.517664671
3480.746188,0,3.517049074
3540.758939,0,3.516433477
3600.007403,0,3.515510321
5.007567921,-0.049995046,3.499506235
10.01514085,-0.049991511,3.497659445
15.02271223,-0.049991511,3.495812893
20.03028439,-0.049991511,3.494274139
25.03777108,-0.049991511,3.492735147
30.04542947,-0.049991511,3.491504192
35.05305437,-0.049995046,3.490272999
40.06057186,-0.049995046,3.488734245
45.06824526,-0.049995046,3.487503052
50.0757204,-0.049995046,3.486579895
55.0833018,-0.049995046,3.485348701
60.09098983,-0.049995046,3.484425306
65.09843302,-0.049991511,3.483194351
70.10618303,-0.049995046,3.481963158
75.1135962,-0.049995046,3.480732203
80.12114679,-0.049995046,3.479808807
85.12872165,-0.049995046,3.478885651
90.13629303,-0.049995046,3.477654457
95.14386634,-0.049991511,3.47703886
100.1514601,-0.049991511,3.475807905
105.1590091,-0.049991511,3.47488451
110.1665817,-0.049998581,3.473653316
115.1741138,-0.049995046,3.47273016
120.1817237,-0.049991511,3.471806765
125.1892954,-0.049991511,3.470883608
130.1968691,-0.049991511,3.469960213
135.2044517,-0.049991511,3.469036818
140.2120123,-0.049995046,3.468113661
145.2196006,-0.049995046,3.467498064
150.227157,-0.049991511,3.46626687
155.234733,-0.049991511,3.465651512
160.2423013,-0.049995046,3.464728117
165.2498715,-0.049995046,3.463804722
170.2574441,-0.049995046,3.462881565
175.2650193,-0.049991511,3.462573767
180.2725934,-0.049991511,3.461342573
185.2801601,-0.049991511,3.460726976
190.2878747,-0.049991511,3.45980382
195.2954492,-0.049991511,3.458880424
200.3028751,-0.049995046,3.457957029
205.3104499,-0.049991511,3.457341671
210.3180217,-0.049995046,3.456726074
215.3255592,-0.049995046,3.455802679
220.333171,-0.049995046,3.455187082
225.3407855,-0.049995046,3.454263926
230.3482653,-0.049991511,3.453648329
235.3559741,-0.049991511,3.453032732
240.3635255,-0.049995046,3.451801777
245.3710491,-0.049991511,3.45118618
250.3785589,-0.049995046,3.450570583
255.3861669,-0.049991511,3.450262785
260.3937791,-0.049995046,3.44903183
265.4014244,-0.049991511,3.448724031
270.4088837,-0.049995046,3.447800636
275.4164597,-0.049995046,3.44718504
280.4240065,-0.049991511,3.446569681
285.4315998,-0.049995046,3.445954084
290.4391731,-0.049991511,3.445338488
295.4467075,-0.049991511,3.444722891
300.4544067,-0.049991511,3.443799734
305.4619184,-0.049995046,3.443184137
310.4694625,-0.049995046,3.442568541
315.4770347,-0.049991511,3.441645384
320.4846033,-0.049991511,3.441337585
325.492177,-0.049995046,3.44041419
330.4997507,-0.049995046,3.440106392
335.5073221,-0.049991511,3.439490795
340.5148985,-0.049991511,3.438567638
345.5224634,-0.049995046,3.437952042
350.5300355,-0.049995046,3.437028646
355.5376115,-0.049991511,3.436720848
360.5452245,-0.049995046,3.43610549
365.5527551,-0.049995046,3.435489893
370.5603268,-0.049991511,3.435182095
375.5678713,-0.049995046,3.434258699
380.5755123,-0.049998581,3.433335543
385.5830456,-0.049995046,3.433027744
390.590612,-0.049991511,3.432719946
395.5981849,-0.049995046,3.432104349
400.6057567,-0.049991511,3.431488752
405.6133296,-0.049991511,3.430565596
410.620948,-0.049995046,3.429949999
415.6284728,-0.049998581,3.429334402
420.6360472,-0.049995046,3.429026604
425.6437661,-0.049991511,3.428718805
430.6511904,-0.049995046,3.427795649
435.6587652,-0.049991511,3.42748785
440.6663343,-0.049995046,3.426564455
445.6739115,-0.049995046,3.426256657
450.6813139,-0.049991511,3.425948858
455.6890492,-0.049995046,3.425025702
460.6966272,-0.049995046,3.424717903
465.7041963,-0.049995046,3.423794508
470.711835,-0.049995046,3.42348671
475.7193371,-0.049995046,3.42317915
480.7270401,-0.049995046,3.422563553
485.7344799,-0.049995046,3.421947956
490.7420532,-0.049995046,3.421332359
495.7496261,-0.049995046,3.421024561
500.757199,-0.049995046,3.420101404
505.76477,-0.049995046,3.419793606
510.7723426,-0.049998581,3.419178009
515.7799147,-0.049995046,3.418870211
520.7874873,-0.049991511,3.418562412
525.7950606,-0.049995046,3.417947054
530.80263,-0.049991511,3.417331457
535.8102026,-0.049995046,3.417023659
540.8177794,-0.049995046,3.416408062
545.8253488,-0.049991511,3.415792465
550.8329749,-0.049991511,3.415484667
555.8404904,-0.049995046,3.414869308
560.8480626,-0.049991511,3.414253712
565.8556359,-0.049995046,3.413945913
570.8632123,-0.049995046,3.413638115
575.8707764,-0.049995046,3.413022518
580.8783866,-0.049995046,3.41240716
585.8859211,-0.049995046,3.411791563
590.8934936,-0.049991511,3.411791563
595.9010673,-0.049991511,3.411483765
600.9086418,-0.049995046,3.410868168
605.9162105,-0.049995046,3.409945011
610.9237868,-0.049995046,3.409637213
615.9313513,-0.049995046,3.409021616
620.938925,-0.049991511,3.408713818
625.9465145,-0.049998581,3.408406019
630.9541228,-0.049995046,3.407790422
635.9617192,-0.049995046,3.407175064
640.9692144,-0.049991511,3.406867266
645.9768293,-0.049995046,3.406867266
650.9843576,-0.049995046,3.406251669
655.9919328,-0.049995046,3.405943871
660.9995049,-0.049991511,3.405636072
666.0070748,-0.049998581,3.405020475
671.0146462,-0.049995046,3.404405117
676.0222179,-0.049995046,3.404097319
681.0297932,-0.049995046,3.403481722
686.0374054,-0.049995046,3.403173923
691.044934,-0.049995046,3.402558327
696.052507,-0.049995046,3.402250528
701.060078,-0.049995046,3.40163517
706.0677121,-0.049995046,3.40163517
711.075225,-0.049995046,3.401327372
716.0828094,-0.049991511,3.400711775
721.090365,-0.049991511,3.400403976
726.0979399,-0.049991511,3.400096178
731.1055109,-0.049995046,3.399173021
736.1130819,-0.049995046,3.398865223
741.1206533,-0.049995046,3.398865223
746.1282258,-0.049991511,3.398249626
751.1360055,-0.049995046,3.397634029
756.1433686,-0.049991511,3.397326231
761.1509419,-0.049991511,3.397018433
766.1585214,-0.049998581,3.396710873
771.1660854,-0.049995046,3.396403074
776.1736584,-0.049995046,3.396095276
781.1812294,-0.049995046,3.395479679
786.1888115,-0.049995046,3.395171881
791.1963371,-0.049995046,3.394556284
796.2039836,-0.049995046,3.394556284
801.2115157,-0.049995046,3.394248486
806.2190886,-0.049995046,3.393633127
811.22666,-0.049995046,3.393325329
816.2342379,-0.049995046,3.392709732
821.2418062,-0.049991511,3.392709732
826.2493765,-0.049991511,3.392094135
831.2569617,-0.049995046,3.391786337
836.2645185,-0.049995046,3.391478539
841.2720922,-0.049995046,3.391170979
846.2796643,-0.049991511,3.391170979
851.287238,-0.049995046,3.390247583
856.2948117,-0.049995046,3.389939785
861.3023808,-0.049995046,3.389631987
866.3099533,-0.049995046,3.389324188
871.3175328,-0.049995046,3.389324188
876.3251069,-0.049991511,3.388401031
881.3325847,-0.049991511,3.388093233
886.3402435,-0.049995046,3.387785435
891.3478149,-0.049991511,3.387477636
896.3554667,-0.049995046,3.387169838
901.3631721,-0.049995046,3.387169838
906.3704278,-0.049995046,3.386554241
911.3781304,-0.049995046,3.386246443
916.3856776,-0.049995046,3.385938883
921.3932463,-0.049991511,3.385938883
926.4008173,-0.049995046,3.385015488
931.4083902,-0.049995046,3.385015488
936.4159485,-0.049998581,3.384707689
941.4235353,-0.049995046,3.384399891
946.4311097,-0.049995046,3.384092093
951.4388259,-0.049995046,3.383784294
956.4462737,-0.049998581,3.383168936
961.4538208,-0.049995046,3.382861137
966.461393,-0.049991511,3.382553339
971.4689671,-0.049991511,3.382245541
976.47654,-0.049991511,3.381937742
981.4841102,-0.049995046,3.381937742
986.4916916,-0.049995046,3.381322145
991.4992557,-0.049998581,3.381014347
996.5068259,-0.049991511,3.381014347
1001.5144,-0.049995046,3.380398989
1006.521969,-0.049995046,3.38009119
1011.529594,-0.049995046,3.379783392
1016.537113,-0.049995046,3.379475594
1021.544691,-0.049998581,3.379167795
1026.552387,-0.049991511,3.378859997
1031.559875,-0.049995046,3.378859997
1036.567412,-0.049995046,3.378552198
1041.574975,-0.049995046,3.3782444
1046.582553,-0.049995046,3.377629042
1051.59012,-0.049995046,3.377321243
1056.5977,-0.049995046,3.377321243
1061.605261,-0.049995046,3.377013445
1066.612833,-0.049995046,3.376705647
1071.620403,-0.049991511,3.376397848
1076.627977,-0.049995046,3.37609005
1081.63555,-0.049991511,3.37609005
1086.643122,-0.049995046,3.375782251
1091.650919,-0.049995046,3.375474691
1096.658262,-0.049998581,3.374859095
1101.665842,-0.049995046,3.374859095
1106.673437,-0.049995046,3.374551296
1111.680988,-0.049995046,3.374243498
1116.688554,-0.049995046,3.373935699
1121.696255,-0.049995046,3.373627901
1126.703705,-0.049995046,3.373627901
1131.71127,-0.049991511,3.373320103
1136.718843,-0.049995046,3.372704744
1141.726415,-0.049995046,3.372396946
1146.733986,-0.049998581,3.372089148
1151.741555,-0.049995046,3.371781349
1156.749138,-0.049995046,3.371781349
1161.756702,-0.049995046,3.371781349
1166.764273,-0.049991511,3.371165752
1171.771846,-0.049995046,3.370857954
1176.77942,-0.049995046,3.370550156
1181.786996,-0.049991511,3.370550156
1186.794565,-0.049995046,3.370242357
1191.802149,-0.049998581,3.369934797
1196.809705,-0.049995046,3.369626999
1201.817329,-0.049995046,3.369319201
1206.824864,-0.049995046,3.369319201
1211.832424,-0.049991511,3.369011402
1216.84,-0.049991511,3.368703604
1221.847573,-0.049995046,3.368703604
1226.855142,-0.049998581,3.368088007
1231.862628,-0.049995046,3.367780209
1236.870283,-0.049995046,3.367780209
1241.877858,-0.049995046,3.367472649
1246.885428,-0.049995046,3.36716485
1251.892997,-0.049995046,3.366857052
1256.900568,-0.049991511,3.366857052
1261.908141,-0.049991511,3.366857052
1266.915717,-0.049995046,3.365933657
1271.923442,-0.049991511,3.366241455
1276.930863,-0.049995046,3.365933657
1281.938436,-0.049991511,3.365625858
1286.945916,-0.049995046,3.36531806
1291.953643,-0.049991511,3.36531806
1296.961223,-0.049995046,3.364702702
1301.968836,-0.049991511,3.364702702
1306.976288,-0.049998581,3.364394903
1311.983839,-0.049991511,3.364702702
1316.991437,-0.049995046,3.363779306
1321.999099,-0.049995046,3.364087105
1327.00658,-0.049995046,3.363471508
1332.014121,-0.049991511,3.363779306
1337.021769,-0.049991511,3.36316371
1342.029297,-0.049995046,3.362855911
1347.036871,-0.049991511,3.362855911
1352.044438,-0.049991511,3.362548113
1357.05208,-0.049995046,3.362240553
1362.059586,-0.049995046,3.362240553
1367.067154,-0.049995046,3.361624956
1372.074728,-0.049995046,3.361624956
1377.082302,-0.049987979,3.361932755
1382.089871,-0.049991511,3.361624956
1387.097441,-0.049991511,3.361317158
1392.105013,-0.049995046,3.360701561
1397.112582,-0.049991511,3.361009359
1402.120157,-0.049991511,3.360701561
1407.127728,-0.049991511,3.360393763
1412.135303,-0.049995046,3.360085964
1417.142876,-0.049991511,3.360085964
1422.150404,-0.049995046,3.359778166
1427.158019,-0.049995046,3.359470606
1432.165809,-0.049991511,3.359162807
1437.173231,-0.049995046,3.359162807
1442.180737,-0.049991511,3.358855009
1447.188334,-0.049995046,3.358547211
1452.195881,-0.049995046,3.358547211
1457.203452,-0.049995046,3.357931614
1462.211022,-0.049991511,3.357931614
1467.218684,-0.049991511,3.357931614
1472.226168,-0.049991511,3.357623816
1477.23374,-0.049995046,3.357316017
1482.241315,-0.049995046,3.357316017
1487.248882,-0.049987979,3.357623816
1492.256454,-0.049995046,3.357008219
1497.264027,-0.049991511,3.357008219
1502.271599,-0.049987979,3.357008219
1507.279171,-0.049995046,3.35639286
1512.286744,-0.049995046,3.35639286
1517.294321,-0.049995046,3.356085062
1522.301893,-0.049991511,3.356085062
1527.309558,-0.049995046,3.355777264
1532.317036,-0.049991511,3.355777264
1537.324607,-0.049991511,3.355469465
1542.332174,-0.049995046,3.355161667
1547.33975,-0.049991511,3.355161667
1552.347377,-0.049995046,3.354853868
1557.35495,-0.049995046,3.35454607
1562.362453,-0.049995046,3.35454607
1567.370078,-0.049995046,3.35423851
1572.377609,-0.049995046,3.35423851
1577.385183,-0.049995046,3.35423851
1582.392751,-0.049995046,3.353930712
1587.400469,-0.049995046,3.353622913
1592.407896,-0.049995046,3.353315115
1597.41547,-0.049995046,3.353315115
1602.423099,-0.049995046,3.353007317
1607.430676,-0.049995046,3.353007317
