Time_s,R0,R1,R2,C1,C2
4970.863972,1.31747869895642,0.032822652750599,10,77.0912364358778,128.004447431605
4971.87006,1.31745894379498,0.032798691444768,10,77.1549906923553,127.962877725323
4972.873048,1.31744615173758,0.0327834557013009,10,77.1956122163569,127.936432058302
4973.877096,1.31742998020739,0.0327645224270518,10,77.2460387684199,127.90364955389
4974.882215,1.3174152061666,0.0327476226710649,10,77.291262270525,127.874369577503
4975.886242,1.31740610354322,0.0327374042646919,10,77.3186463481206,127.856687860193
4976.889264,1.3173892203204,0.0327187822360633,10,77.3684725260425,127.824585544111
4977.894809,1.31737769370643,0.0327064168151064,10,77.4018413598397,127.803192499649
4978.903319,1.31735417856046,0.0326830262241636,10,77.4648549794304,127.762897863465
4979.906422,1.31734091940722,0.0326689579645676,10,77.5032048563679,127.73893434003
4980.913515,1.31733225187076,0.032659487805546,10,77.5288857256973,127.722543659743
4981.919441,1.31732756351999,0.032654596872551,10,77.5421229959336,127.713920756321
4982.928559,0.58100476499651,0.0231321599450052,1.40966010879292,116.6665975874,167.726789905154
4983.928606,0.565555283845295,0.0226209328074053,1.3363210772979,110.981701073904,251.63570463738
4984.931725,0.562654251842556,0.026810157215546,1.95904385010679,94.5946545153576,168.058630156822
4985.937742,0.561849863733579,0.0265220488826607,1.82395545393758,96.0933773405152,163.556172046954
4986.941774,0.561161142743361,0.0265911148314274,1.7531868887545,96.2082300333234,158.88797565132
4987.947854,0.560779021251183,0.0260970988858931,1.64600149204628,98.3377373399871,159.252615853222
4988.955956,0.56045946796168,0.0257237031362513,1.56695062802223,100.025243428421,159.558608621283
4989.958901,0.560187113202156,0.0254130085608602,1.50261304642642,101.481228439877,159.83604719995
4990.959962,0.55995334762277,0.0251751490500216,1.45366424320263,102.634740717924,160.060641816182
4991.963129,0.559748535065692,0.0249694850068742,1.41202383881938,103.655364598478,160.267103973998
4992.972089,0.559242047703066,0.0256438763184538,1.43581771917067,101.076264844861,154.760074735329
4993.973163,0.559086931248767,0.0255011834213517,1.40593406774072,101.773077280873,154.909054298937
4994.976246,0.323949842255123,0.0237487989202621,0.669282168307358,112.870130860671,153.944256253244
4995.978218,0.311237808002226,0.0257908123269745,0.725398453993296,101.453094694962,158.911690630633
4996.984007,0.31168956602163,0.0255113641431084,0.774356725943283,102.287256866637,158.513277444634
4997.992289,0.312088738191071,0.0252679791307348,0.824133103536814,103.037030877142,158.141718927409
4998.999295,0.312433734597738,0.025064891826585,0.871440237108083,103.682851236687,157.821780070324
5000.00449,0.312739810527768,0.0248833491280641,0.919129254199212,104.261206342503,157.526440464704
5001.010449,0.31301546861749,0.0247247536103535,0.965585648661594,104.778121424514,157.26366798235
5002.019538,0.31326202779817,0.0245828512376465,1.01195421900145,105.243483589054,157.020374374907
5003.025699,0.272006014616637,0.0240825110484966,1.75729762656732,106.040124802594,151.113275985786
5004.028609,0.273290433227381,0.0245390497155197,1.85555024703028,104.940139556768,146.823470568449
5005.038752,0.273361053121404,0.0245030743137354,1.95336182120794,104.95789121954,146.774609972589
5006.04575,0.27342409941933,0.0244693364948502,2.05371238373692,104.972528902696,146.728378313516
5007.052762,0.273483516851007,0.0244381353471684,2.15508988941065,104.987773647565,146.686044882456
5008.059937,0.273536430125741,0.0244101877421821,2.25515483557717,105.000981050098,146.646787824012
5009.069957,0.273586728837828,0.0243833485820923,2.35959994829466,105.013524012201,146.608610070829
5010.077866,0.273632058563455,0.0243592373687396,2.46245320496257,105.025481278518,146.573321795233
5011.077973,0.273674957092123,0.024335751908337,2.57072010073624,105.037014320625,146.538633655226
5012.081002,0.273715403054951,0.0243148155834201,2.67550663615702,105.048496864109,146.507383834639
5013.082125,0.273750784162598,0.0242950081151762,2.78384393996249,105.057452995533,146.476175851879
5014.091212,0.27378644467361,0.0242755353042255,2.89713441761287,105.068182654037,146.446623931773
5015.095153,0.27381836020659,0.0242580157088566,3.00869957444818,105.077773084181,146.419075884004
5016.095184,0.273848574805286,0.0242414267281454,3.12188340598595,105.086589020325,146.393039593959
5017.104248,0.273877752665897,0.0242243903903969,3.24845092870508,105.095141960855,146.365746297902
5018.109483,0.273904045512173,0.0242094599901664,3.36884693584597,105.104272983388,146.342289563337
5019.110477,0.340223885818156,0.0249382342743454,1.38889612089241,104.530971589554,145.225271088348
5020.118455,0.341270006870987,0.0243309798672739,1.38958445177113,105.948693381388,146.489911975195
5021.121843,0.341240713927702,0.0243360586685133,1.3915016152045,105.926274089456,146.525727179477
5022.12851,0.341210921445796,0.0243409691200788,1.39348737281123,105.902998898355,146.561460300272
5023.134565,0.341181871060818,0.0243457415386385,1.3954676173105,105.880413327109,146.596659865172
5024.137626,0.341155349097815,0.0243501016201781,1.39731079650407,105.859735640533,146.628807721339
5025.146647,0.341131251533014,0.0243540175670448,1.39901745829207,105.840808783528,146.658026876756
5026.151726,0.341105672537309,0.0243581241885487,1.4008568130115,105.820586574759,146.689041172602
5027.159726,0.341081839148759,0.024361960509725,1.40257429827547,105.801998660164,146.717655710993
5028.161976,0.341059216700559,0.0243655830443603,1.40425330078132,105.784163935118,146.745394681697
5029.167986,0.341037485232304,0.0243691175274323,1.40590030909039,105.766683406205,146.772046014341
5030.174056,0.341014771994402,0.0243727492811024,1.40759778544388,105.748652036524,146.79903207982
5031.179963,0.340993987612214,0.0243761195401959,1.4092195954518,105.731999505815,146.824832614325
5032.181176,0.340975087341274,0.0243792149749695,1.41070275871018,105.716589480213,146.8477841512
5033.190076,0.340955312085638,0.0243823367299195,1.41223578235336,105.700735073692,146.871274978163
5034.199121,0.3409344221899,0.0243856064478841,1.41388167040824,105.68422149787,146.896653875349
5035.205113,0.340918492455419,0.0243881953678641,1.41518126880186,105.671384373694,146.916475592279
5036.20738,0.340898001310004,0.0243913903464158,1.41681751324412,105.654787214082,146.940794673776
5037.210529,0.340880987962751,0.0243941627684263,1.4182320068698,105.641030058309,146.961986823874
5038.218313,0.340865120438786,0.0243967049866287,1.41953963493551,105.62806048545,146.981048747321
5039.223391,0.340848004019552,0.024399392951199,1.42096813112999,105.6140927341,147.001860475853
5040.227361,0.340830638832513,0.0244021301406629,1.42240755936221,105.6001588098,147.022722535058
5041.234449,0.34081633928918,0.0244044310240618,1.42364134882453,105.588472007074,147.040565592749
5042.242462,0.340799951389352,0.0244070242644736,1.42503663755363,105.574928389065,147.060251333881
5043.247519,0.301444698230353,0.0237046690669571,1.32151043379233,108.762461332642,155.189529369937
5044.254619,0.301345029148088,0.02373175658418,1.32400549593509,108.560450132063,155.076284696601
5045.255646,0.301343595385324,0.0237322119172685,1.32416571506736,108.557784409728,155.078183443005
5046.264763,0.301341777405138,0.0237327900164076,1.32437013330597,108.554379044929,155.080544972076
5047.273824,0.301341914974374,0.0237327451056238,1.32435457368021,108.554641722638,155.0803752487
5048.277786,0.301341693985342,0.0237328152059728,1.32437981074588,108.554225131879,155.080661742508
5049.278855,0.301340770435294,0.0237331052037707,1.32448584073849,108.552498292535,155.081867314843
5050.284906,0.301344088391049,0.0237320443349638,1.32409238474647,108.558822957619,155.077416976703
5051.2909,0.301345172545283,0.0237317013324022,1.32396387993224,108.560903569648,155.075998174058
5052.295065,0.301346822150901,0.0237311920947464,1.32377366772618,108.563967942694,155.073902982853
5053.300007,0.301349042814218,0.0237304889078408,1.32350329696757,108.568239028033,155.070885025252
5054.302212,0.301350701207102,0.0237299686304043,1.32330558278743,108.571401019836,155.068727809371
5055.302302,0.264635384757123,0.023609069371983,1.15303959257506,109.465826333306,155.044978555162
5056.306299,0.262472379168827,0.024412878740484,1.20447832196269,105.367517948715,152.784964792917
5057.316263,0.262581117751397,0.0243742824820501,1.2301371963413,105.476431296728,152.672506671306
5058.323307,0.26269024928296,0.0243360412155749,1.2568766399635,105.586694424478,152.55901951615
5059.327304,0.262793922864648,0.0243003719660675,1.28324524467498,105.69277235967,152.450599469346
5060.334419,0.262896372823318,0.0242651719461677,1.31037647160323,105.797736763214,152.343047113096
5061.337407,0.262990627087252,0.0242333833695984,1.33613915334587,105.894598170656,152.244217158835
5062.338505,0.263081421056462,0.0242020456444148,1.36238623687094,105.988139754743,152.146964460041
5063.340558,0.282742928382907,0.0243786941996619,1.24480464569365,105.49764974686,152.328687961621
5064.341611,0.283455960923622,0.024048619092751,1.23899097439571,106.761203241487,153.109710498525
5065.34278,0.283449700632918,0.0240494869347892,1.23942677829119,106.756094328942,153.117919060922
5066.352664,0.283446087742457,0.0240499926655347,1.23968979712497,106.753125888972,153.122827162589
5067.355746,0.283441947759456,0.0240505374679845,1.23998849245515,106.749680327904,153.128261085115
5068.357846,0.283436979324103,0.0240511888978235,1.24035655075233,106.745566840652,153.134964640539
5069.366883,0.283433028229811,0.0240517230638279,1.24065159233263,106.742293560191,153.14025087056
5070.367015,0.283429893782511,0.0240521306849572,1.24088635790526,106.73970065303,153.144410769182
5071.373087,0.283427163009276,0.0240524815031085,1.2410976708439,106.737390204806,153.148139551057
5072.382062,0.283425438796575,0.0240527045892968,1.24123099865251,106.735913111302,153.150449598764
5073.391062,0.283421220075531,0.024053227069969,1.24155198570857,106.732329309775,153.155999573538
5074.391131,0.283419504441329,0.0240534540776804,1.24168657796884,106.73088604735,153.158342670447
5075.397155,0.283416519011072,0.0240538246137997,1.24191877147601,106.72833142118,153.16231624218
5076.402316,0.283413569905611,0.0240542025055685,1.24214954546848,106.725833247771,153.166262453088
5077.406269,0.283411613707361,0.0240544505267253,1.24230352560714,106.724185091149,153.168895979833
5078.410393,0.283407665120793,0.0240549396992037,1.24261585307188,106.720816472662,153.174195072798
5079.415373,0.283406858765833,0.0240550464643363,1.24268063200511,106.720133247037,153.175281928158
5080.421474,0.283403680102071,0.0240554279854193,1.2429312108564,106.717396224877,153.179465918176
5081.43078,0.283400766205755,0.0240557952974388,1.24316507905869,106.714956988123,153.183420873545
5082.434515,0.283398798430821,0.0240560461758271,1.24332335129528,106.71328962667,153.186060742065
5083.434531,0.283395659995348,0.0240564298716443,1.2435743108059,106.710634465096,153.190234026319
5084.44261,0.283392745216256,0.0240567971448315,1.24381161538675,106.708191130172,153.194191769486
5085.449622,0.283390763090328,0.0240570503900358,1.24397327199078,106.70650627716,153.196859240587
5086.450878,0.283388775383213,0.0240572929350901,1.24413626385085,106.704815802735,153.199533206089
5087.458762,0.283386786856325,0.0240575381128563,1.24429966006916,106.703113544062,153.202207749376
5088.45984,0.283383889693981,0.0240578957203046,1.24453808531421,106.700632898124,153.20609687993
5089.466788,0.283382828944138,0.0240580300267128,1.24462566574543,106.699735334857,153.207527989016
5090.471951,0.283381945171396,0.0240581363860132,1.24469973016235,106.698964195155,153.208721392418
5091.480034,0.283379987108766,0.0240583717845338,1.2448609826163,106.697258628548,153.211330157447
5092.489007,0.283377159448875,0.0240587210177926,1.2450943446154,106.694837881709,153.215133037019
5093.49808,0.283375057046838,0.0240589841485696,1.24526663107065,106.693081827439,153.21793428458
5094.507116,0.283373317473583,0.0240591991766859,1.24541394101006,106.691588751674,153.220329353565
5095.508162,0.283371380625117,0.0240594420270833,1.24557488306472,106.689905382003,153.222898814075
5096.513203,0.283368384374044,0.0240598053209859,1.2458227549256,106.687375078477,153.2268896841
5097.521991,0.283368363019304,0.0240598056439049,1.2458245624337,106.68736717972,153.226924808849
5098.531352,0.283365372913212,0.0240601500978301,1.24607220731709,106.684755085972,153.230857752695
5099.535602,0.283364517002721,0.0240602590226147,1.24614527756003,106.684029884824,153.232038450085
5100.541358,0.283361741055118,0.02406059315176,1.24637822719258,106.681602265795,153.235731566107
5101.543442,0.28335968414989,0.0240608511572443,1.24654979413157,106.67988272224,153.238473314967
5102.544637,0.283357968657843,0.0240610618250774,1.24669786666514,106.678414714399,153.240834301615
5103.545688,0.283356910859539,0.024061193570945,1.24678744693807,106.677497604827,153.242240121509
5104.547558,0.283355867759697,0.0240613171834128,1.24687632238401,106.676596119035,153.243646608218
5105.554053,0.283352146047396,0.0240617544709947,1.24718869897406,106.673414438587,153.24860169726
5106.559652,0.283351282326038,0.0240618693848002,1.24726350654039,106.672686303168,153.249792288779
5107.559749,0.265699709182981,0.0241729253837844,1.22642140954783,106.053483850145,154.414882875977
5108.56889,0.265658367081117,0.0241827557930913,1.22728328118546,105.959841502961,154.370333704555
5109.569849,0.265664847420545,0.0241815360357061,1.22668665631928,105.968288883297,154.361581709513
5110.573916,0.265673687786237,0.0241798713371045,1.22586692878698,105.979835099174,154.349639693918
5111.575913,0.265679263035039,0.0241788502648496,1.22534724093583,105.987168992148,154.34210468338
5112.581021,0.265687177945867,0.0241773612199356,1.22460654063335,105.997512039133,154.331398779742
5113.586092,0.265694679041847,0.0241759909051206,1.22390048898505,106.007388802121,154.32124999756
5114.592084,0.265701795527483,0.0241746891028154,1.2232293959742,106.016771113672,154.31161481186
5115.600149,0.265708550998717,0.0241734568862366,1.22259067745887,106.025666518217,154.302469117545
5116.608548,0.265714813622843,0.0241723215133716,1.22200183170731,106.033861501265,154.294055042169
5117.614264,0.265722264794724,0.0241709546171653,1.22128559841143,106.043739660783,154.283802116446
5118.623462,0.265727926141708,0.0241699413840552,1.22075306365197,106.051202286427,154.276248477282
5119.630476,0.233692801102559,0.0241533790840622,1.05946034744677,106.499325339598,154.094666052585
5120.633375,0.233000668911827,0.0237773701468992,1.04448870618478,107.822050082882,157.907975036219
5121.63749,0.233073028634938,0.0237535295508392,1.05937994057656,107.894915125291,157.830744898929
5122.643633,0.233145951614608,0.0237300652433813,1.07473618855875,107.969593428468,157.752510599539
5123.647578,0.233215358888593,0.0237080930611377,1.08972153184831,108.041519072191,157.677738103697
5124.649814,0.23328396291693,0.0236862192121039,1.10496226420732,108.112333522908,157.603688631324
5125.65468,0.23335057764957,0.0236651599371995,1.1201483060734,108.181547539574,157.531547031699
5126.657713,0.233223208074815,0.0243410558141669,1.17177872774301,105.136568882422,152.781958333497
5127.661844,0.221935965726163,0.024110969997134,1.37349534344507,105.804121867134,152.19620432029
5128.663972,0.222402355825199,0.0240083687317392,1.37974084711148,106.781466633962,152.545086405157
5129.668883,0.222427976348683,0.0239962165993446,1.40004952419317,106.795341233874,152.526253720766
5130.677923,0.222453463837496,0.023984453028523,1.42031254588169,106.809804657788,152.508136796984
5131.680967,0.222477672858282,0.0239733741675268,1.44001579042938,106.823193658847,152.490810752646
5132.682978,0.222500729715245,0.0239624232108552,1.45990310804352,106.835777969439,152.473679832298
5133.689159,0.22252364701805,0.023951717123118,1.47971902564382,106.848609103663,152.457274782621
5134.691115,0.222545831612534,0.0239413215044443,1.49955085108963,106.860854184597,152.441112470211
5135.697216,0.222567453976157,0.0239311890420101,1.51939390832645,106.872812355004,152.425309983001
5136.702218,0.222589147362531,0.0239210223664761,1.53983215248845,106.884834900147,152.409403717842
5137.711248,0.222609590325453,0.0239114485365092,1.55979262691007,106.896583073887,152.39415919101
5138.714319,0.222629960864418,0.0239020338107157,1.57962124756103,106.907997406434,152.37954425918
5139.717365,0.222650000556514,0.0238926070434413,1.60015836716841,106.918967326198,152.364483852514
5140.720579,0.222669174337511,0.023883734683717,1.62011213717449,106.929925480111,152.350219048052
5141.720593,0.222687293935502,0.0238752335699084,1.63947606259442,106.940071222844,152.336735605828
5142.725474,0.23723514840615,0.0240610650028813,1.30904195340072,106.809733007069,152.24990758708
5143.733909,0.237463607832268,0.0238928325457302,1.31321070385173,107.115288460035,152.571583389014
5144.735636,0.237461403910976,0.023893201959586,1.31337078877559,107.113632225558,152.574576617261
5145.744669,0.237458407096166,0.0238936079273367,1.31359779882391,107.111172016353,152.57867741285
5146.745863,0.237456918234358,0.0238938176604625,1.31371332083795,107.109953224025,152.580738720613
5147.745866,0.23745515283719,0.0238940465674221,1.31384840767544,107.108490228752,152.583100184114
5148.753811,0.237452959766837,0.0238943347527147,1.31402189289742,107.106659600074,152.586158744577
5149.754032,0.237450490905621,0.0238946674134183,1.31421247542616,107.104628772371,152.589468976641
5150.761172,0.237448955011263,0.0238948724653926,1.31433613029929,107.103375750386,152.591619864875
5151.763159,0.237447851171505,0.0238950176344699,1.314422845086,107.102448638946,152.593098209892
5152.772037,0.237446193705619,0.0238952231969052,1.31455626202486,107.101066982963,152.595387052722
5153.772187,0.237443863658454,0.0238955253673164,1.31474274767619,107.099130719725,152.59858396922
5154.776924,0.237442193092758,0.023895750916937,1.31487704280268,107.097752599419,152.6008692121
5155.782271,0.237441398126097,0.0238958563635249,1.3149432024734,107.097075631473,152.601982727057
5156.78624,0.237438902115471,0.0238961689485631,1.31514253716289,107.094958720941,152.605299319917
5157.792434,0.23743723834967,0.0238963912317084,1.31527898618487,107.093601510255,152.607610910105
5158.796455,0.237436104589627,0.023896536616557,1.31537130670951,107.092665892362,152.609146493541
5159.80237,0.237434433086652,0.0238967445416175,1.3155097668749,107.091264070576,152.611460531975
5160.809491,0.237433518950805,0.0238968641351934,1.31558603476024,107.090494235492,152.612726759972
5161.811598,0.237432384852214,0.0238970047787453,1.31567851804087,107.089539993057,152.614253899843
5162.815702,0.237430208750857,0.0238972761618568,1.3158613492517,107.087704827524,152.61730701174
5163.823553,0.237429076936828,0.0238974275421556,1.3159535581183,107.086775538172,152.618823937611
5164.825574,0.237428166707109,0.0238975425099836,1.31603084103636,107.086000140527,152.620102338129
5165.82795,0.237426384128415,0.0238977643864698,1.31617699423788,107.084496488568,152.622494012198
5166.837732,0.23742474365907,0.0238979765074238,1.31631455272931,107.083137468587,152.624769524624
5167.839791,0.237424362074573,0.023898024193368,1.31634640773297,107.082826814147,152.625289254345
5168.841921,0.237422081592304,0.0238982975688444,1.31653770988486,107.080874801402,152.628425562127
5169.851029,0.237421791436144,0.0238983377853903,1.31656233880548,107.080630265361,152.628821817846
5170.854043,0.237420032109417,0.0238985480872737,1.31670801349299,107.079127032601,152.631186477167
5171.85718,0.237419137083563,0.0238986642461748,1.31678443600752,107.078381307386,152.632445854093
5172.859965,0.237418125637387,0.0238987905007153,1.31686930154694,107.077522433642,152.633821979154
5173.865166,0.237416509439747,0.023898992491986,1.3170054479947,107.07615581746,152.636041026652
5174.868346,0.237415513586988,0.0238991226076826,1.31708928595629,107.075322282319,152.637403741876
5175.86992,0.237413792283386,0.0238993349164679,1.31723288395726,107.073885032667,152.639737232266
5176.878616,0.237413500013733,0.0238993714343461,1.31725803480002,107.073647826199,152.640153648755
5177.887442,0.237412505299724,0.0238994930065322,1.31734182549832,107.072781687163,152.64150294356
5178.893075,0.00661019582966972,0.0242114819794432,0.692279992031595,106.734179968099,162.122641194364
5179.894112,0.00398750750654905,0.0247109942474762,0.690365424390932,102.71955289634,163.80554007225
5180.897627,0.00430543058394115,0.0242308303420965,0.676110653838725,105.306697236465,163.264963411639
5181.902742,0.0043576330199759,0.0245379641746879,0.684502629536958,104.360678914355,158.55032220842
5182.911684,0.00451164045055006,0.0243331932236304,0.677215983888779,105.535193031771,158.307196440964
5183.913788,0.00462500871018949,0.0241887659651525,0.671801321142959,106.39555200882,158.129745151913
5184.916389,0.00471544607612768,0.0240760819001023,0.667452477482824,107.078601643767,157.989557354295
5185.922408,0.0045862815902359,0.0247607215449377,0.685727186084387,104.231019602556,152.737413711019
5186.924871,0.001,0.023431135493362,0.619747443358742,111.500826948692,156.740245765733
5187.932927,0.001,0.0233729378191317,0.618330375605551,111.918553564581,156.908624910225
5188.934876,0.001,0.0233706507533836,0.618172782250138,111.935126323364,156.895535293286
5189.945041,0.001,0.0233684361901445,0.618028840332216,111.950444322885,156.883374534984
5190.945916,0.001,0.0233663633275912,0.617895085765251,111.964747221374,156.872054452911
5191.946172,0.001,0.0233648521775431,0.617797676220302,111.975173982532,156.863770186353
5192.94628,0.001,0.0233628376558324,0.617669963254405,111.988753798653,156.852882696088
5193.952129,0.001,0.0233613770177994,0.617574715328,111.998933201062,156.844839502936
5194.953234,0.001,0.0233599972058279,0.61748646822877,112.008321493314,156.837321540621
5195.959483,0.001,0.0233585345252519,0.617392694636159,112.018261947217,156.829392655296
5196.967319,0.001,0.0233571760106562,0.617304547402916,112.027597757252,156.821993767511
5197.96835,0.001,0.0233560825269803,0.617233340738571,112.035115746362,156.816006223524
5198.970468,0.001,0.0233547180922923,0.617145320726458,112.044361872571,156.808622685843
5199.973394,0.001,0.0233537889046361,0.617083665350682,112.05083327861,156.803479942086
5200.977379,0.001,0.0233527414614041,0.617015865582751,112.057913874875,156.797819417832
5201.97958,0.001,0.0233516175691482,0.616941614593271,112.065622328055,156.791674331539
5202.983491,0.001,0.0233507228046594,0.616881675145907,112.071848192586,156.786722578439
5203.991611,0.001,0.0233498717837443,0.616825443411748,112.07767101024,156.78207729632
5204.997583,0.001,0.0233490739025093,0.616772458618807,112.083127629812,156.777722558311
5205.997669,0.001,0.0233480466891939,0.616703556210134,112.090160768043,156.772076929947
5207.006686,0.001,0.0233473645911278,0.616656789198068,112.094970609985,156.76828147655
5208.010771,0.001,0.0233465680559993,0.616603681042357,112.100398857816,156.763943244266
5209.010817,0.001,0.0233458282669975,0.616553340486219,112.10552708922,156.759858827009
5210.019841,0.001,0.0233452606035679,0.616514683798306,112.109458211673,156.756726347417
5211.020943,0.001,0.022745109752201,0.567426029533281,115.527791023119,160.050538800003
5212.023964,0.001,0.0229196940546889,0.570668204069354,114.418723613649,159.445330591762
5213.032157,0.001,0.0229138738136886,0.572317808866926,114.426101504791,159.433663420631
5214.042232,0.001,0.0229081894031279,0.574045487874501,114.435081307144,159.420958385151
5215.049161,0.001,0.0229028322599574,0.5757326599978,114.444385293877,159.408349995558
5216.050164,0.001,0.0228971284770413,0.577531754445167,114.454395209328,159.394928471431
5217.053226,0.001,0.0228920399191342,0.579210500090608,114.464090756202,159.382168024732
5218.059271,0.001,0.0228867518850895,0.580918726823221,114.473667544119,159.369342926853
5219.068375,0.001,0.0228831058786185,0.582407241785093,114.477046749705,159.346780953113
5220.073343,0.001,0.0228157447021038,0.582101860969656,114.814852383033,159.553339303306
5221.073376,0.001,0.022815863661095,0.582108077447547,114.814227592556,159.554512054625
5222.075599,0.001,0.0228158743662299,0.582108782286805,114.814162127186,159.554630715685
5223.076538,0.001,0.0228158856118324,0.582109738878366,114.814076876328,159.55477625312
5224.078724,0.001,0.0228158984608251,0.582110843475447,114.813979219034,159.554942527642
5225.086588,0.001,0.0228159107845719,0.582111897185366,114.813885860533,159.555100762138
5226.093903,0.001,0.022815924097998,0.582113086807461,114.813783642617,159.55527652478
5227.10073,0.001,0.0228159088698246,0.582111748048249,114.813900113773,159.555077984656
5228.106805,0.001,0.022815895230536,0.582110445160758,114.814012226533,159.554889620591
5229.115347,0.001,0.0228159084877484,0.582111663147575,114.813904116585,159.555068767494
5230.120881,0.001,0.0228158925592249,0.582110279165754,114.814025090714,159.554859970987
5231.124927,0.001,0.0228159054123576,0.582111498827686,114.813918748773,159.555044224917
5232.133078,0.001,0.0228158904452332,0.582110212474536,114.814031657679,159.554849763155
5233.13804,0.001,0.0228158765611204,0.58210892727884,114.814145575351,159.554656319852
5234.144243,0.001,0.0228158621239867,0.582107641169133,114.814263210125,159.554458514498
5235.146199,0.001,0.0228158471571197,0.582106335198637,114.814384507989,159.554254422858
5236.147183,0.001,0.0228158319059799,0.582105012410734,114.814507896981,159.554045754467
5237.148299,0.001,0.0228158154271556,0.582103606121444,114.814640238237,159.553823119637
5238.153286,0.001,0.0228158273214297,0.582104608779976,114.814544666584,159.553985268311
5239.153339,0.001,0.0228158093984969,0.582103237562189,114.814676074647,159.553763081358
5240.163413,0.001,0.0228157685136107,0.582099785493905,114.815006870036,159.553197779824
5241.164591,0.001,0.0228157518385119,0.582098369064635,114.815149695478,159.552965057921
5242.170483,0.001,0.0228157612937194,0.582099135530369,114.815073274855,159.553098013789
5243.170484,0.001,0.0228157430255659,0.582097802040746,114.815207130813,159.552866792893
5244.177589,0.001,0.0228157268102799,0.582096544848204,114.81533583347,159.552649891352
5245.183587,0.001,0.0228157084965174,0.582095168008475,114.815478790343,159.552412379341
5246.19168,0.001,0.0228157181545359,0.582095904911202,114.815402429399,159.552542065398
5247.200771,0.001,0.0228156999410967,0.582094611926577,114.815534642445,159.552314164878
5248.201069,0.001,0.0228156559291868,0.582091304785195,114.815881286092,159.551728074955
5249.203861,0.001,0.0228156648184972,0.582091996880441,114.815805325886,159.551854069504
5250.21088,0.001,0.0228156458527358,0.582090737856245,114.815942156229,159.551617532393
5251.211898,0.001,0.0228451170446206,0.570073797066523,114.803544705847,159.332331466966
5252.215001,0.001,0.0229213514035158,0.571557001271096,114.311053969343,159.058247787816
5253.22303,0.001,0.0229163260249827,0.572607716114456,114.325213289622,159.039078267952
5254.224072,0.001,0.0229112980731901,0.573715059969874,114.340993869931,159.018345009694
5255.227335,0.001,0.0229065525334303,0.574791582111025,114.356950842285,158.99804802607
5256.234203,0.001,0.0229016335506373,0.575914964816836,114.373537247772,158.976862883777
5257.237194,0.001,0.0228970612723419,0.576988757348953,114.389684698557,158.956575659412
5258.237288,0.001,0.0228925255799871,0.578049636874395,114.40542355156,158.936677727183
5259.241609,0.001,0.022841894892602,0.590666525921058,114.593360481489,158.494807514547
